# facility_org;facility_dest;commodity_name;demand-Value;list of transports
Supplier_102;Plant_15;Article_6625;5,76714285714300e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_6626;1,40014285714290e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_6662;1,00335714285710e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_7995;1,82057142857140e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_8000;7,06800000000000e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_8004;1,83600000000000e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_8263;8,92857142900000e-01;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_8781;2,40000000000000e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_8808;3,01714285714300e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_8817;3,20000000000000e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_8824;3,01714285714300e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_8829;2,40000000000000e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_8843;2,92571428571400e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_9585;1,35000000000000e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_4;Article_7418;2,40000000000000e+01;Supplier_102_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_102;Plant_4;Article_7426;1,60000000000000e+01;Supplier_102_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_102;Plant_5;Article_7617;1,11085714285710e+03;Supplier_102_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Hub_83_Hub_81_FTL||Hub_83||Hub_81||FTL_MainRun;Hub_81_Plant_5_LTL||Current_LTL||LTL_GB-GB_500;
Supplier_102;Plant_5;Article_7623;1,11085714285710e+03;Supplier_102_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Hub_83_Hub_81_FTL||Hub_83||Hub_81||FTL_MainRun;Hub_81_Plant_5_LTL||Current_LTL||LTL_GB-GB_500;
Supplier_103;Plant_4;Article_9054;8,57142857142900e+02;Supplier_103_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_104;Plant_20;Article_7073;5,76214285714300e+02;Supplier_104_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_20_LTL||Current_LTL||LTL_DE_W-DE_W_500;
Supplier_104;Plant_20;Article_7109;2,83214285714300e+02;Supplier_104_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_20_LTL||Current_LTL||LTL_DE_W-DE_W_500;
Supplier_104;Plant_20;Article_7141;9,06785714286000e+01;Supplier_104_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_20_LTL||Current_LTL||LTL_DE_W-DE_W_500;
Supplier_104;Plant_20;Article_7145;6,24285714286000e+01;Supplier_104_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_20_LTL||Current_LTL||LTL_DE_W-DE_W_500;
Supplier_104;Plant_20;Article_7147;1,09714285714300e+02;Supplier_104_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_20_LTL||Current_LTL||LTL_DE_W-DE_W_500;
Supplier_104;Plant_20;Article_7153;7,07142857143000e+01;Supplier_104_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_500;Hub_85_Plant_20_LTL||Current_LTL||LTL_DE_W-DE_W_500;
