#transport;facility_org;facility_dest;tariff;level;transport costs;number of containers;handling costs; total costs
Hub_85_Plant_23_LTL||Current_LTL||LTL_DE_W-CZ_250;Hub_85;Plant_23;LTL||Current_LTL||LTL_DE_W-CZ_250;X;74,3900000000;1,0000000000;0,0000000000;74,3900000000;
Supplier_221_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_100;Supplier_221;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_100;X;19,1800000000;1,0000000000;0,4264863095;19,6064863095;
Supplier_282_Hub_85_LTL||Current_LTL||LTL_CZ-DE_W_500;Supplier_282;Hub_85;LTL||Current_LTL||LTL_CZ-DE_W_500;X;307,1673339715;1,0134191157;82,5260884033;389,6934223748;
Hub_85_Hub_83_FTL||Hub_85||Hub_83||FTL_MainRun;Hub_85;Hub_83;FTL||Hub_85||Hub_83||FTL_MainRun;X;331,8915657117;1,0000000000;214,4164930353;546,3080587470;
Supplier_334_Hub_85_FTL||Supplier_334||Hub_85||FTL_PL-DE_W_1000;Supplier_334;Hub_85;FTL||Supplier_334||Hub_85||FTL_PL-DE_W_1000;X;694,2471190448;1,0000000000;161,6207079414;855,8678269861;
Supplier_250_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_500;Supplier_250;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_500;X;157,2248372276;1,0634077594;1,3340176000;158,5588548276;
Supplier_112_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_112;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;25,2200000000;1,0000000000;0,2349658704;25,4549658704;
Supplier_171_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_171;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;225,9700000000;1,0000000000;88,6221003061;314,5921003061;
Supplier_246_Hub_85_LTL||Current_LTL||LTL_CZ-DE_W_250;Supplier_246;Hub_85;LTL||Current_LTL||LTL_CZ-DE_W_250;X;52,5900000000;1,0000000000;6,3843614507;58,9743614507;
Supplier_210_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_210;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;299,0000000000;1,0000000000;162,3891413699;461,3891413699;
Supplier_96_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Supplier_96;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_100;X;48,7500000000;1,0000000000;1,6429798314;50,3929798314;
Supplier_261_Hub_85_FTL||Supplier_261||Hub_85||FTL_CZ-DE_W_250;Supplier_261;Hub_85;FTL||Supplier_261||Hub_85||FTL_CZ-DE_W_250;X;215,9730040704;1,0000000000;121,8805282902;337,8535323607;
Supplier_247_Hub_85_LTL||Current_LTL||LTL_CZ-DE_W_250;Supplier_247;Hub_85;LTL||Current_LTL||LTL_CZ-DE_W_250;X;21,4500000000;1,0000000000;0,5007342314;21,9507342314;
Supplier_190_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_190;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;308,5237300360;1,0318519399;168,0542691429;476,5779991789;
Supplier_400_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_400;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;25,2200000000;1,0000000000;1,0918392408;26,3118392408;
