#unique transport name;origin-facility;destination-facility;tariff_name;Level-name (or 'null' if not specified);costValue;frequency/number-of-copies;list of commodity-value pairs;
Supplier_111_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_111;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;five;4,28500000000000e+01;1,00000000000000e+00;4,28500000000000e+01;eId758;err;0,00000000000000e+00;
Supplier_112_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_112;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;one;2,52200000000000e+01;1,00000000000000e+00;2,52200000000000e+01;eId765;err;0,00000000000000e+00;
Supplier_113_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_113;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||500;seventeen;3,09593788070499e+02;1,05793393955201e+00;3,52787452070499e+02;eId771;err;4,31936640000000e+01;
Supplier_114_Plant_15_FTL||Supplier_114||Plant_15||FTL_DE_W-DE_W_250;Supplier_114;Plant_15;FTL||Supplier_114||Plant_15||FTL_DE_W-DE_W_250;null;2,80370000000000e+02;1,00000000000000e+00;2,80370000000000e+02;eId781;err;0,00000000000000e+00;
Supplier_115_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_115;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;twentythree;2,99000000000000e+02;1,00000000000000e+00;2,99000000000000e+02;eId784;err;0,00000000000000e+00;
Supplier_116_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_116;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;five;4,67401678642331e+01;1,09078571445118e+00;4,67401678642331e+01;eId798;err;0,00000000000000e+00;
Supplier_117_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_117;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||500;one;3,59000000000000e+01;1,00000000000000e+00;3,59000000000000e+01;eId804;err;0,00000000000000e+00;
Supplier_118_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_118;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;three;2,61800000000000e+01;1,00000000000000e+00;2,61800000000000e+01;eId810;err;0,00000000000000e+00;
Supplier_119_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_119;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||500;one;4,25374607371435e+01;1,18488748571430e+00;4,25374607371435e+01;eId816;err;0,00000000000000e+00;
Supplier_12_Hub_88_LTL||Current_LTL||LTL_ES-DE_W||1500;Supplier_12;Hub_88;LTL||Current_LTL||LTL_ES-DE_W||1500;one;5,61039869387750e+01;1,15297959183672e+00;5,61039869387750e+01;eId72;err;0,00000000000000e+00;
