Results from runnning alns on input file instance AT-DE_W

Instance,Initial_Obj,Best_Obj,Run_Time,Segments,Segment_length
7891,19.0,0.0,0.0,0.0,0.0
7892,19.0,0.0,0.0,0.0,0.0
7893,19.0,0.0,0.0,0.0,0.0
7894,19.0,0.0,0.0,0.0,0.0
7895,19.0,0.0,0.0,0.0,0.0
7896,19.0,0.0,0.0,0.0,0.0
7897,19.0,0.0,0.0,0.0,0.0
7898,19.0,0.0,0.0,0.0,0.0
7899,19.0,0.0,0.0,0.0,0.0
7900,19.0,0.0,0.0,0.0,0.0
7901,0.0,0.0,0.0,0.0,0.0
7902,0.0,0.0,0.0,0.0,0.0
7903,0.0,0.0,0.0,0.0,0.0
7904,0.0,0.0,0.0,0.0,0.0
7905,0.0,0.0,0.0,0.0,0.0
7906,0.0,0.0,0.0,0.0,0.0
7907,0.0,0.0,0.0,0.0,0.0
7908,0.0,0.0,0.0,0.0,0.0
7909,0.0,0.0,0.0,0.0,0.0
7910,0.0,0.0,0.0,0.0,0.0
7911,0.0,0.0,0.0,0.0,0.0
7912,0.0,0.0,0.0,0.0,0.0
7913,0.0,0.0,0.0,0.0,0.0
7914,0.0,0.0,0.0,0.0,0.0
7915,0.0,0.0,0.0,0.0,0.0
7916,0.0,0.0,0.0,0.0,0.0
7917,1.0,0.0,0.0,0.0,0.0
7918,1.0,0.0,0.0,0.0,0.0
7919,1.0,0.0,0.0,0.0,0.0
7920,1.0,0.0,0.0,0.0,0.0
7921,2.0,0.0,0.0,0.0,0.0
7922,3.0,0.0,0.0,0.0,0.0
7923,3.0,0.0,0.0,0.0,0.0
7924,3.0,0.0,0.0,0.0,0.0
7925,3.0,0.0,0.0,0.0,0.0
7926,3.0,0.0,0.0,0.0,0.0
7927,3.0,0.0,0.0,0.0,0.0
7928,3.0,0.0,0.0,0.0,0.0
7929,3.0,0.0,0.0,0.0,0.0
7930,4.0,0.0,0.0,0.0,0.0
7931,4.0,0.0,0.0,0.0,0.0
7932,4.0,0.0,0.0,0.0,0.0
7933,4.0,0.0,0.0,0.0,0.0
7934,4.0,0.0,0.0,0.0,0.0
7935,4.0,0.0,0.0,0.0,0.0
7936,4.0,0.0,0.0,0.0,0.0
7937,4.0,0.0,0.0,0.0,0.0
7938,4.0,0.0,0.0,0.0,0.0
7939,4.0,0.0,0.0,0.0,0.0
7940,5.0,0.0,0.0,0.0,0.0
7941,5.0,0.0,0.0,0.0,0.0
7942,5.0,0.0,0.0,0.0,0.0
7943,5.0,0.0,0.0,0.0,0.0
7944,5.0,0.0,0.0,0.0,0.0
7945,5.0,0.0,0.0,0.0,0.0
7946,5.0,0.0,0.0,0.0,0.0
7947,5.0,0.0,0.0,0.0,0.0
7948,5.0,0.0,0.0,0.0,0.0
7949,5.0,0.0,0.0,0.0,0.0
7950,5.0,0.0,0.0,0.0,0.0
7951,5.0,0.0,0.0,0.0,0.0
7952,6.0,0.0,0.0,0.0,0.0
7953,6.0,0.0,0.0,0.0,0.0
7954,6.0,0.0,0.0,0.0,0.0
7955,6.0,0.0,0.0,0.0,0.0
7956,6.0,0.0,0.0,0.0,0.0
7957,6.0,0.0,0.0,0.0,0.0
7958,6.0,0.0,0.0,0.0,0.0
7959,6.0,0.0,0.0,0.0,0.0
7960,6.0,0.0,0.0,0.0,0.0
7961,6.0,0.0,0.0,0.0,0.0
7962,6.0,0.0,0.0,0.0,0.0
7963,6.0,0.0,0.0,0.0,0.0
7964,6.0,0.0,0.0,0.0,0.0
7965,6.0,0.0,0.0,0.0,0.0
7966,6.0,0.0,0.0,0.0,0.0
7967,6.0,0.0,0.0,0.0,0.0
7968,6.0,0.0,0.0,0.0,0.0
7969,6.0,0.0,8.0,0.0,0.0
7970,6.0,0.0,8.0,0.0,0.0
7971,7.0,0.0,8.0,0.0,0.0
7972,7.0,0.0,8.0,0.0,0.0
7973,7.0,0.0,8.0,0.0,0.0
7974,7.0,0.0,8.0,0.0,0.0
7975,7.0,0.0,8.0,0.0,0.0
7976,7.0,0.0,8.0,0.0,0.0
7977,7.0,0.0,8.0,0.0,0.0
7978,7.0,0.0,8.0,0.0,0.0
7979,7.0,0.0,8.0,0.0,0.0
7980,7.0,0.0,8.0,0.0,0.0
7981,7.0,0.0,8.0,0.0,0.0
7982,7.0,0.0,8.0,0.0,0.0
7983,7.0,0.0,8.0,0.0,0.0
7984,7.0,0.0,8.0,0.0,0.0
7985,7.0,0.0,8.0,0.0,0.0
7986,7.0,0.0,8.0,0.0,0.0
7987,7.0,0.0,8.0,0.0,0.0
7988,7.0,0.0,8.0,0.0,0.0
7989,7.0,0.0,8.0,0.0,0.0
7990,7.0,0.0,8.0,0.0,0.0
7991,7.0,0.0,8.0,0.0,0.0
7992,8.0,0.0,8.0,0.0,0.0
7993,8.0,0.0,8.0,0.0,0.0
7994,8.0,0.0,8.0,0.0,0.0
7995,8.0,0.0,8.0,0.0,0.0
7996,8.0,0.0,8.0,0.0,0.0
7997,9.0,0.0,8.0,0.0,0.0
7998,9.0,0.0,8.0,0.0,0.0
7999,9.0,0.0,8.0,0.0,0.0
8000,9.0,0.0,8.0,0.0,0.0
8001,1.0,0.0,0.0,0.0,0.0
8002,1.0,0.0,0.0,0.0,0.0
8003,1.0,0.0,0.0,0.0,0.0
8004,1.0,0.0,0.0,0.0,0.0
8005,9.0,0.0,0.0,0.0,0.0
8006,9.0,0.0,0.0,0.0,0.0
8007,9.0,0.0,0.0,0.0,0.0
8008,9.0,0.0,0.0,0.0,0.0
8009,9.0,0.0,0.0,0.0,0.0
8010,9.0,0.0,0.0,0.0,0.0
8011,9.0,0.0,0.0,0.0,0.0
8012,9.0,0.0,0.0,0.0,0.0
8013,9.0,0.0,0.0,0.0,0.0
8014,10.0,0.0,0.0,0.0,0.0
8015,10.0,0.0,0.0,0.0,0.0
8016,10.0,0.0,0.0,0.0,0.0
8017,10.0,0.0,0.0,0.0,0.0
8018,10.0,0.0,0.0,0.0,0.0
8019,10.0,0.0,0.0,0.0,0.0
8020,10.0,0.0,0.0,0.0,0.0
8021,10.0,0.0,0.0,0.0,0.0
8022,18.0,0.0,0.0,0.0,0.0
8023,18.0,0.0,0.0,0.0,0.0
8024,18.0,0.0,0.0,0.0,0.0
8025,18.0,0.0,0.0,0.0,0.0
8026,18.0,0.0,0.0,0.0,0.0
8027,18.0,0.0,0.0,0.0,0.0
8028,18.0,0.0,0.0,0.0,0.0
8029,18.0,0.0,0.0,0.0,0.0
8030,26.0,0.0,0.0,0.0,0.0
8031,26.0,0.0,0.0,0.0,0.0
8032,26.0,0.0,0.0,0.0,0.0
8033,26.0,0.0,0.0,0.0,0.0
8034,26.0,0.0,0.0,0.0,0.0
8035,26.0,0.0,0.0,0.0,0.0
8036,26.0,0.0,0.0,0.0,0.0
8037,26.0,0.0,0.0,0.0,0.0
8038,34.0,0.0,0.0,0.0,0.0
8039,34.0,0.0,0.0,0.0,0.0
8040,35.0,0.0,0.0,0.0,0.0
8041,35.0,0.0,0.0,0.0,0.0
8042,35.0,0.0,0.0,0.0,0.0
8043,35.0,0.0,0.0,0.0,0.0
8044,35.0,0.0,0.0,0.0,0.0
8045,35.0,0.0,0.0,0.0,0.0
8046,35.0,0.0,0.0,0.0,0.0
8047,35.0,0.0,0.0,0.0,0.0
8048,35.0,0.0,0.0,0.0,0.0
8049,35.0,0.0,0.0,0.0,0.0
8050,35.0,0.0,0.0,0.0,0.0
8051,35.0,0.0,0.0,0.0,0.0
8052,36.0,0.0,0.0,0.0,0.0
8053,36.0,0.0,0.0,0.0,0.0
8054,36.0,0.0,0.0,0.0,0.0
8055,36.0,0.0,0.0,0.0,0.0
8056,36.0,0.0,0.0,0.0,0.0
8057,36.0,0.0,0.0,0.0,0.0
8058,44.0,0.0,0.0,0.0,0.0
8059,44.0,0.0,0.0,0.0,0.0
8060,44.0,0.0,0.0,0.0,0.0
8061,44.0,0.0,0.0,0.0,0.0
8062,52.0,0.0,0.0,0.0,0.0
8063,52.0,0.0,0.0,0.0,0.0
8064,52.0,0.0,0.0,0.0,0.0
8065,52.0,0.0,0.0,0.0,0.0
8066,53.0,0.0,0.0,0.0,0.0
8067,53.0,0.0,0.0,0.0,0.0
8068,53.0,0.0,0.0,0.0,0.0
8069,53.0,0.0,0.0,0.0,0.0
8070,53.0,0.0,0.0,0.0,0.0
8071,61.0,0.0,0.0,0.0,0.0
8072,61.0,0.0,0.0,0.0,0.0
8073,61.0,0.0,0.0,0.0,0.0
8074,61.0,0.0,0.0,0.0,0.0
8075,61.0,0.0,0.0,0.0,0.0
8076,62.0,0.0,0.0,0.0,0.0
8077,70.0,0.0,0.0,0.0,0.0
8078,71.0,0.0,0.0,0.0,0.0
8079,79.0,0.0,0.0,0.0,0.0
8080,79.0,0.0,0.0,0.0,0.0
8081,79.0,0.0,0.0,0.0,0.0
8082,79.0,0.0,0.0,0.0,0.0
8083,80.0,0.0,0.0,0.0,0.0
8084,80.0,0.0,0.0,0.0,0.0
8085,80.0,0.0,0.0,0.0,0.0
8086,80.0,0.0,0.0,0.0,0.0
8087,80.0,0.0,0.0,0.0,0.0
8088,80.0,0.0,0.0,0.0,0.0
8089,81.0,0.0,0.0,0.0,0.0
8090,81.0,0.0,0.0,0.0,0.0
8091,81.0,0.0,1.0,0.0,0.0
8092,81.0,0.0,1.0,0.0,0.0
8093,81.0,0.0,1.0,0.0,0.0
8094,81.0,0.0,1.0,0.0,0.0
8095,81.0,0.0,1.0,0.0,0.0
8096,81.0,0.0,1.0,0.0,0.0
8097,81.0,0.0,1.0,0.0,0.0
8098,81.0,0.0,1.0,0.0,0.0
8099,89.0,0.0,1.0,0.0,0.0
8100,89.0,0.0,1.0,0.0,0.0
8101,0.0,0.0,0.0,0.0,0.0
8102,8.0,0.0,0.0,0.0,0.0
8103,8.0,0.0,0.0,0.0,0.0
8104,9.0,0.0,0.0,0.0,0.0
8105,9.0,0.0,0.0,0.0,0.0
8106,9.0,0.0,0.0,0.0,0.0
8107,9.0,1.0,0.0,0.0,0.0
8108,9.0,1.0,0.0,0.0,0.0
8109,9.0,1.0,0.0,0.0,0.0
8110,9.0,1.0,0.0,0.0,0.0
8111,9.0,1.0,0.0,0.0,0.0
8112,17.0,1.0,0.0,0.0,0.0
8113,17.0,1.0,0.0,0.0,0.0
8114,25.0,1.0,0.0,0.0,0.0
8115,25.0,1.0,0.0,0.0,0.0
8116,25.0,2.0,0.0,0.0,0.0
8117,25.0,2.0,0.0,0.0,0.0
8118,25.0,2.0,0.0,0.0,0.0
8119,25.0,2.0,0.0,0.0,0.0
8120,26.0,2.0,0.0,0.0,0.0
8121,26.0,2.0,0.0,0.0,0.0
8122,26.0,2.0,0.0,0.0,0.0
8123,26.0,2.0,0.0,0.0,0.0
8124,26.0,2.0,0.0,0.0,0.0
8125,26.0,2.0,0.0,0.0,0.0
8126,27.0,2.0,0.0,0.0,0.0
8127,27.0,2.0,0.0,0.0,0.0
8128,27.0,2.0,0.0,0.0,0.0
8129,27.0,2.0,0.0,0.0,0.0
8130,27.0,2.0,0.0,0.0,0.0
8131,27.0,2.0,0.0,0.0,0.0
8132,27.0,2.0,0.0,0.0,0.0
8133,27.0,2.0,0.0,0.0,0.0
8134,27.0,2.0,0.0,0.0,0.0
8135,28.0,2.0,0.0,0.0,0.0
8136,28.0,2.0,0.0,0.0,0.0
8137,29.0,2.0,0.0,0.0,0.0
8138,29.0,2.0,0.0,0.0,0.0
8139,29.0,2.0,0.0,0.0,0.0
8140,29.0,2.0,0.0,0.0,0.0
8141,30.0,2.0,0.0,0.0,0.0
8142,31.0,2.0,0.0,0.0,0.0
8143,31.0,2.0,0.0,0.0,0.0
8144,31.0,2.0,0.0,0.0,0.0
8145,31.0,2.0,0.0,0.0,0.0
8146,31.0,2.0,0.0,0.0,0.0
8147,31.0,2.0,0.0,0.0,0.0
8148,31.0,2.0,0.0,0.0,0.0
8149,31.0,2.0,0.0,0.0,0.0
8150,31.0,2.0,0.0,0.0,0.0
8151,31.0,2.0,0.0,0.0,0.0
8152,32.0,2.0,0.0,0.0,0.0
8153,32.0,2.0,0.0,0.0,0.0
8154,32.0,2.0,0.0,0.0,0.0
8155,32.0,2.0,0.0,0.0,0.0
8156,32.0,2.0,0.0,0.0,0.0
8157,32.0,2.0,0.0,0.0,0.0
8158,32.0,2.0,0.0,0.0,0.0
8159,32.0,2.0,0.0,0.0,0.0
8160,32.0,2.0,0.0,0.0,0.0
8161,32.0,2.0,0.0,0.0,0.0
8162,32.0,2.0,0.0,0.0,0.0
8163,33.0,2.0,0.0,0.0,0.0
8164,33.0,2.0,0.0,0.0,0.0
8165,33.0,2.0,0.0,0.0,0.0
8166,33.0,2.0,0.0,0.0,0.0
8167,33.0,2.0,0.0,0.0,0.0
8168,33.0,2.0,0.0,0.0,0.0
8169,33.0,2.0,0.0,0.0,0.0
8170,33.0,2.0,0.0,0.0,0.0
8171,33.0,2.0,0.0,0.0,0.0
8172,33.0,2.0,0.0,0.0,0.0
8173,33.0,2.0,0.0,0.0,0.0
8174,33.0,2.0,0.0,0.0,0.0
8175,33.0,2.0,0.0,0.0,0.0
8176,33.0,2.0,0.0,0.0,0.0
8177,34.0,2.0,0.0,0.0,0.0
8178,35.0,2.0,0.0,0.0,0.0
8179,35.0,2.0,0.0,0.0,0.0
8180,35.0,2.0,0.0,0.0,0.0
8181,35.0,2.0,0.0,0.0,0.0
8182,35.0,2.0,0.0,0.0,0.0
8183,35.0,2.0,0.0,0.0,0.0
8184,36.0,2.0,0.0,0.0,0.0
8185,37.0,2.0,0.0,0.0,0.0
8186,38.0,2.0,0.0,0.0,0.0
8187,38.0,2.0,0.0,0.0,0.0
8188,38.0,2.0,0.0,0.0,0.0
8189,38.0,2.0,0.0,0.0,0.0
8190,38.0,2.0,0.0,0.0,0.0
8191,38.0,2.0,0.0,0.0,0.0
8192,39.0,2.0,0.0,0.0,0.0
8193,39.0,2.0,0.0,0.0,0.0
8194,39.0,2.0,0.0,0.0,0.0
8195,39.0,2.0,0.0,0.0,0.0
8196,39.0,2.0,0.0,0.0,0.0
8197,39.0,2.0,0.0,0.0,0.0
8198,39.0,2.0,0.0,0.0,0.0
8199,39.0,2.0,0.0,0.0,0.0
8200,40.0,2.0,0.0,0.0,0.0
8201,0.0,0.0,0.0,0.0,0.0
8202,0.0,0.0,0.0,0.0,0.0
8203,0.0,0.0,0.0,0.0,0.0
8204,0.0,0.0,0.0,0.0,0.0
8205,0.0,0.0,0.0,0.0,0.0
8206,1.0,0.0,0.0,0.0,0.0
8207,1.0,0.0,0.0,0.0,0.0
8208,2.0,0.0,0.0,0.0,0.0
8209,2.0,0.0,0.0,0.0,0.0
8210,2.0,0.0,0.0,0.0,0.0
8211,2.0,0.0,0.0,0.0,0.0
8212,2.0,0.0,0.0,0.0,0.0
8213,2.0,0.0,0.0,0.0,0.0
8214,2.0,0.0,0.0,0.0,0.0
8215,2.0,0.0,0.0,0.0,0.0
8216,2.0,0.0,0.0,0.0,0.0
8217,2.0,0.0,0.0,0.0,0.0
8218,2.0,0.0,0.0,0.0,0.0
8219,2.0,0.0,0.0,0.0,0.0
8220,2.0,0.0,0.0,0.0,0.0
8221,2.0,0.0,0.0,0.0,0.0
8222,2.0,0.0,0.0,0.0,0.0
8223,2.0,0.0,0.0,0.0,0.0
8224,2.0,0.0,0.0,0.0,0.0
8225,2.0,0.0,0.0,0.0,0.0
8226,2.0,0.0,0.0,0.0,0.0
8227,2.0,0.0,0.0,0.0,0.0
8228,3.0,0.0,0.0,0.0,0.0
8229,3.0,0.0,0.0,0.0,0.0
8230,3.0,0.0,0.0,0.0,0.0
8231,3.0,0.0,0.0,0.0,0.0
8232,3.0,0.0,0.0,0.0,0.0
8233,4.0,0.0,0.0,0.0,0.0
8234,4.0,0.0,0.0,0.0,0.0
8235,4.0,0.0,0.0,0.0,0.0
8236,4.0,0.0,0.0,0.0,0.0
8237,4.0,0.0,0.0,0.0,0.0
8238,4.0,0.0,0.0,0.0,0.0
8239,4.0,0.0,0.0,0.0,0.0
8240,5.0,0.0,0.0,0.0,0.0
8241,5.0,0.0,0.0,0.0,0.0
8242,6.0,0.0,0.0,0.0,0.0
8243,7.0,0.0,0.0,0.0,0.0
8244,7.0,0.0,0.0,0.0,0.0
8245,7.0,0.0,0.0,0.0,0.0
8246,7.0,0.0,0.0,0.0,0.0
8247,7.0,0.0,0.0,0.0,0.0
8248,7.0,0.0,0.0,0.0,0.0
8249,7.0,0.0,0.0,0.0,0.0
8250,7.0,0.0,0.0,0.0,0.0
8251,8.0,0.0,0.0,0.0,0.0
8252,8.0,0.0,0.0,0.0,0.0
8253,8.0,0.0,0.0,0.0,0.0
8254,8.0,0.0,0.0,0.0,0.0
8255,8.0,0.0,0.0,0.0,0.0
8256,8.0,0.0,0.0,0.0,0.0
8257,8.0,0.0,1.0,0.0,0.0
8258,8.0,0.0,1.0,0.0,0.0
8259,8.0,0.0,1.0,0.0,0.0
8260,9.0,0.0,1.0,0.0,0.0
8261,9.0,0.0,1.0,0.0,0.0
8262,9.0,0.0,1.0,0.0,0.0
8263,9.0,0.0,1.0,0.0,0.0
8264,9.0,0.0,1.0,0.0,0.0
8265,9.0,0.0,1.0,0.0,0.0
8266,9.0,0.0,1.0,0.0,0.0
8267,9.0,0.0,1.0,0.0,0.0
8268,9.0,0.0,1.0,0.0,0.0
8269,9.0,0.0,1.0,0.0,0.0
8270,9.0,0.0,1.0,0.0,0.0
8271,9.0,0.0,1.0,0.0,0.0
8272,9.0,0.0,1.0,0.0,0.0
8273,10.0,0.0,1.0,0.0,0.0
8274,10.0,1.0,1.0,0.0,0.0
8275,10.0,1.0,1.0,0.0,0.0
8276,10.0,1.0,1.0,0.0,0.0
8277,10.0,1.0,1.0,0.0,0.0
8278,10.0,1.0,1.0,0.0,0.0
8279,10.0,1.0,1.0,0.0,0.0
8280,11.0,1.0,1.0,0.0,0.0
8281,11.0,1.0,1.0,0.0,0.0
8282,12.0,1.0,1.0,0.0,0.0
8283,12.0,1.0,1.0,0.0,0.0
8284,12.0,1.0,1.0,0.0,0.0
8285,13.0,1.0,1.0,0.0,0.0
8286,13.0,1.0,1.0,0.0,0.0
8287,13.0,1.0,1.0,0.0,0.0
8288,13.0,1.0,1.0,0.0,0.0
8289,13.0,1.0,1.0,0.0,0.0
8290,13.0,1.0,1.0,0.0,0.0
8291,13.0,1.0,1.0,0.0,0.0
8292,13.0,1.0,1.0,0.0,0.0
8293,13.0,1.0,1.0,0.0,0.0
8294,13.0,1.0,1.0,0.0,0.0
8295,13.0,1.0,1.0,0.0,0.0
8296,13.0,1.0,1.0,0.0,0.0
8297,13.0,1.0,1.0,0.0,0.0
8298,13.0,1.0,1.0,0.0,0.0
8299,13.0,1.0,1.0,0.0,0.0
8300,13.0,1.0,1.0,0.0,0.0
8301,0.0,0.0,0.0,0.0,0.0
8302,0.0,0.0,0.0,0.0,0.0
8303,0.0,0.0,0.0,0.0,0.0
8304,0.0,0.0,0.0,0.0,0.0
8305,0.0,0.0,0.0,0.0,0.0
8306,0.0,0.0,0.0,0.0,0.0
8307,0.0,0.0,0.0,0.0,0.0
8308,0.0,0.0,0.0,0.0,0.0
8309,0.0,0.0,0.0,0.0,0.0
8310,0.0,0.0,0.0,0.0,0.0
8311,0.0,0.0,0.0,0.0,0.0
8312,0.0,0.0,0.0,0.0,0.0
8313,0.0,0.0,0.0,0.0,0.0
8314,0.0,0.0,0.0,0.0,0.0
8315,0.0,0.0,0.0,0.0,0.0
8316,0.0,0.0,0.0,0.0,0.0
8317,1.0,0.0,0.0,0.0,0.0
8318,1.0,0.0,0.0,0.0,0.0
8319,1.0,0.0,0.0,0.0,0.0
8320,1.0,0.0,0.0,0.0,0.0
8321,1.0,0.0,0.0,0.0,0.0
8322,1.0,0.0,0.0,0.0,0.0
8323,1.0,0.0,0.0,0.0,0.0
8324,2.0,0.0,0.0,0.0,0.0
8325,2.0,0.0,0.0,0.0,0.0
8326,2.0,1.0,0.0,0.0,0.0
8327,3.0,1.0,0.0,0.0,0.0
8328,3.0,1.0,0.0,0.0,0.0
8329,3.0,1.0,0.0,0.0,0.0
8330,3.0,1.0,0.0,0.0,0.0
8331,3.0,1.0,0.0,0.0,0.0
8332,3.0,1.0,0.0,0.0,0.0
8333,3.0,1.0,0.0,0.0,0.0
8334,3.0,1.0,0.0,0.0,0.0
8335,11.0,1.0,0.0,0.0,0.0
8336,11.0,1.0,0.0,0.0,0.0
8337,11.0,1.0,0.0,0.0,0.0
8338,11.0,1.0,0.0,0.0,0.0
8339,12.0,1.0,0.0,0.0,0.0
8340,12.0,1.0,0.0,0.0,0.0
8341,12.0,1.0,0.0,0.0,0.0
8342,12.0,1.0,0.0,0.0,0.0
8343,12.0,1.0,0.0,0.0,0.0
8344,12.0,1.0,0.0,0.0,0.0
8345,12.0,1.0,0.0,0.0,0.0
8346,12.0,1.0,0.0,0.0,0.0
8347,12.0,1.0,0.0,0.0,0.0
8348,12.0,1.0,0.0,0.0,0.0
8349,12.0,1.0,0.0,0.0,0.0
8350,13.0,1.0,0.0,0.0,0.0
8351,13.0,1.0,0.0,0.0,0.0
8352,13.0,1.0,0.0,0.0,0.0
8353,13.0,1.0,0.0,0.0,0.0
8354,13.0,1.0,0.0,0.0,0.0
8355,13.0,1.0,0.0,0.0,0.0
8356,13.0,1.0,0.0,0.0,0.0
8357,13.0,1.0,0.0,0.0,0.0
8358,13.0,2.0,0.0,0.0,0.0
8359,13.0,2.0,0.0,0.0,0.0
8360,13.0,2.0,0.0,0.0,0.0
8361,13.0,2.0,0.0,0.0,0.0
8362,13.0,2.0,0.0,0.0,0.0
8363,13.0,2.0,0.0,0.0,0.0
8364,13.0,2.0,0.0,0.0,0.0
8365,13.0,2.0,0.0,0.0,0.0
8366,13.0,2.0,0.0,0.0,0.0
8367,13.0,2.0,0.0,0.0,0.0
8368,13.0,2.0,0.0,0.0,0.0
8369,13.0,2.0,0.0,0.0,0.0
8370,14.0,2.0,0.0,0.0,0.0
8371,14.0,2.0,0.0,0.0,0.0
8372,14.0,2.0,0.0,0.0,0.0
8373,14.0,2.0,0.0,0.0,0.0
8374,14.0,2.0,0.0,0.0,0.0
8375,14.0,2.0,0.0,0.0,0.0
8376,14.0,2.0,0.0,0.0,0.0
8377,14.0,2.0,0.0,0.0,0.0
8378,14.0,2.0,0.0,0.0,0.0
8379,14.0,2.0,0.0,0.0,0.0
8380,14.0,2.0,0.0,0.0,0.0
8381,15.0,2.0,0.0,0.0,0.0
8382,15.0,2.0,0.0,0.0,0.0
8383,15.0,2.0,0.0,0.0,0.0
8384,15.0,2.0,0.0,0.0,0.0
8385,15.0,2.0,0.0,0.0,0.0
8386,15.0,2.0,0.0,0.0,0.0
8387,15.0,2.0,0.0,0.0,0.0
8388,15.0,2.0,0.0,0.0,0.0
8389,15.0,2.0,0.0,0.0,0.0
8390,15.0,2.0,0.0,0.0,0.0
8391,15.0,3.0,0.0,0.0,0.0
8392,15.0,3.0,0.0,0.0,0.0
8393,15.0,3.0,0.0,0.0,0.0
8394,15.0,3.0,0.0,0.0,0.0
8395,15.0,4.0,0.0,0.0,0.0
8396,15.0,4.0,0.0,0.0,0.0
8397,15.0,4.0,0.0,0.0,0.0
8398,15.0,4.0,0.0,0.0,0.0
8399,15.0,4.0,0.0,0.0,0.0
8400,15.0,4.0,0.0,0.0,0.0
8401,0.0,0.0,0.0,0.0,0.0
8402,0.0,0.0,0.0,0.0,0.0
8403,0.0,0.0,0.0,0.0,0.0
8404,0.0,0.0,0.0,0.0,0.0
8405,0.0,0.0,0.0,0.0,0.0
8406,0.0,0.0,0.0,0.0,0.0
8407,1.0,0.0,0.0,0.0,0.0
8408,1.0,1.0,0.0,0.0,0.0
8409,1.0,1.0,0.0,0.0,0.0
8410,1.0,1.0,0.0,0.0,0.0
8411,1.0,1.0,0.0,0.0,0.0
8412,1.0,1.0,0.0,0.0,0.0
8413,1.0,1.0,0.0,0.0,0.0
8414,1.0,2.0,0.0,0.0,0.0
8415,1.0,2.0,0.0,0.0,0.0
8416,1.0,2.0,0.0,0.0,0.0
8417,1.0,2.0,0.0,0.0,0.0
8418,1.0,2.0,0.0,0.0,0.0
8419,1.0,2.0,0.0,0.0,0.0
8420,1.0,2.0,0.0,0.0,0.0
8421,1.0,2.0,0.0,0.0,0.0
8422,1.0,2.0,0.0,0.0,0.0
8423,1.0,2.0,0.0,0.0,0.0
8424,1.0,2.0,0.0,0.0,0.0
8425,1.0,2.0,0.0,0.0,0.0
8426,1.0,2.0,0.0,0.0,0.0
8427,1.0,2.0,0.0,0.0,0.0
8428,1.0,2.0,0.0,0.0,0.0
8429,1.0,2.0,0.0,0.0,0.0
8430,1.0,2.0,0.0,0.0,0.0
8431,1.0,2.0,0.0,0.0,0.0
8432,1.0,2.0,0.0,0.0,0.0
8433,2.0,2.0,0.0,0.0,0.0
8434,2.0,2.0,0.0,0.0,0.0
8435,2.0,2.0,0.0,0.0,0.0
8436,2.0,2.0,0.0,0.0,0.0
8437,2.0,2.0,0.0,0.0,0.0
8438,2.0,2.0,0.0,0.0,0.0
8439,2.0,2.0,0.0,0.0,0.0
8440,2.0,2.0,0.0,0.0,0.0
8441,2.0,2.0,0.0,0.0,0.0
8442,2.0,2.0,0.0,0.0,0.0
8443,2.0,2.0,0.0,0.0,0.0
8444,2.0,2.0,0.0,0.0,0.0
8445,3.0,2.0,0.0,0.0,0.0
8446,3.0,2.0,0.0,0.0,0.0
8447,3.0,2.0,0.0,0.0,0.0
8448,3.0,2.0,0.0,0.0,0.0
8449,3.0,2.0,0.0,0.0,0.0
8450,3.0,2.0,0.0,0.0,0.0
8451,3.0,2.0,0.0,0.0,0.0
8452,3.0,2.0,0.0,0.0,0.0
8453,3.0,2.0,0.0,0.0,0.0
8454,3.0,2.0,0.0,0.0,0.0
8455,4.0,2.0,0.0,0.0,0.0
8456,5.0,2.0,0.0,0.0,0.0
8457,6.0,2.0,0.0,0.0,0.0
8458,6.0,2.0,0.0,0.0,0.0
8459,6.0,2.0,0.0,0.0,0.0
8460,6.0,2.0,0.0,0.0,0.0
8461,6.0,2.0,0.0,0.0,0.0
8462,6.0,2.0,0.0,0.0,0.0
8463,6.0,2.0,0.0,0.0,0.0
8464,6.0,2.0,0.0,0.0,0.0
8465,6.0,2.0,0.0,0.0,0.0
8466,6.0,2.0,0.0,0.0,0.0
8467,6.0,2.0,0.0,0.0,0.0
8468,6.0,2.0,0.0,0.0,0.0
8469,6.0,2.0,0.0,0.0,0.0
8470,6.0,3.0,0.0,0.0,0.0
8471,7.0,3.0,0.0,0.0,0.0
8472,7.0,3.0,0.0,0.0,0.0
8473,7.0,3.0,0.0,0.0,0.0
8474,8.0,3.0,0.0,0.0,0.0
8475,8.0,3.0,0.0,0.0,0.0
8476,8.0,3.0,0.0,0.0,0.0
8477,8.0,3.0,0.0,0.0,0.0
8478,8.0,3.0,0.0,0.0,0.0
8479,8.0,3.0,0.0,0.0,0.0
8480,8.0,3.0,0.0,0.0,0.0
8481,8.0,3.0,0.0,0.0,0.0
8482,8.0,3.0,0.0,0.0,0.0
8483,8.0,3.0,0.0,0.0,0.0
8484,8.0,3.0,0.0,0.0,0.0
8485,8.0,3.0,0.0,0.0,0.0
8486,8.0,3.0,0.0,0.0,0.0
8487,8.0,3.0,0.0,0.0,0.0
8488,8.0,3.0,0.0,0.0,0.0
8489,8.0,3.0,0.0,0.0,0.0
8490,8.0,3.0,0.0,0.0,0.0
8491,8.0,3.0,0.0,0.0,0.0
8492,8.0,3.0,0.0,0.0,0.0
8493,9.0,3.0,0.0,0.0,0.0
8494,9.0,3.0,0.0,0.0,0.0
8495,9.0,3.0,0.0,0.0,0.0
8496,9.0,3.0,0.0,0.0,0.0
